232;29;6;8;1;2014-11-30 00:00:00;2015-01-30 00:00:00
233;30;7;1;100;2014-11-30 00:00:00;2015-01-30 00:00:00
234;30;7;2;100;2014-11-30 00:00:00;2015-01-30 00:00:00
235;30;7;3;100;2014-11-30 00:00:00;2015-01-30 00:00:00
236;30;7;4;100;2014-11-30 00:00:00;2015-01-30 00:00:00
237;30;7;5;50;2014-11-30 00:00:00;2015-01-30 00:00:00
241;31;29;1;100;2014-11-30 00:00:00;2015-01-30 00:00:00
242;31;29;2;100;2014-11-30 00:00:00;2015-01-30 00:00:00
243;31;29;3;100;2014-11-30 00:00:00;2015-01-30 00:00:00
244;31;29;4;100;2014-11-30 00:00:00;2015-01-30 00:00:00
245;31;29;5;100;2014-11-30 00:00:00;2015-01-30 00:00:00
249;32;29;1;100;2014-11-30 00:00:00;2015-01-30 00:00:00
250;32;29;2;100;2014-11-30 00:00:00;2015-01-30 00:00:00
251;32;29;3;100;2014-11-30 00:00:00;2015-01-30 00:00:00
252;32;29;4;100;2014-11-30 00:00:00;2015-01-30 00:00:00
253;32;29;5;100;2014-11-30 00:00:00;2015-01-30 00:00:00
257;33;29;1;100;2014-11-30 00:00:00;2015-01-30 00:00:00
258;33;29;2;100;2014-11-30 00:00:00;2015-01-30 00:00:00
259;33;29;3;100;2014-11-30 00:00:00;2015-01-30 00:00:00
260;33;29;4;100;2014-11-30 00:00:00;2015-01-30 00:00:00
261;33;29;5;100;2014-11-30 00:00:00;2015-01-30 00:00:00
265;34;18;1;100;2014-11-30 00:00:00;2015-01-30 00:00:00
266;34;18;2;50;2014-11-30 00:00:00;2015-01-30 00:00:00
267;34;18;3;50;2014-11-30 00:00:00;2015-01-30 00:00:00
268;34;18;4;50;2014-11-30 00:00:00;2015-01-30 00:00:00
269;34;18;5;50;2014-11-30 00:00:00;2015-01-30 00:00:00
270;34;18;6;1;2014-11-30 00:00:00;2015-01-30 00:00:00
271;34;18;7;1;2014-11-30 00:00:00;2015-01-30 00:00:00
272;34;18;8;1;2014-11-30 00:00:00;2015-01-30 00:00:00
273;35;18;1;100;2014-11-30 00:00:00;2015-01-30 00:00:00
274;35;18;2;50;2014-11-30 00:00:00;2015-01-30 00:00:00
275;35;18;3;50;2014-11-30 00:00:00;2015-01-30 00:00:00
276;35;18;4;50;2014-11-30 00:00:00;2015-01-30 00:00:00
277;35;18;5;50;2014-11-30 00:00:00;2015-01-30 00:00:00
278;35;18;6;1;2014-11-30 00:00:00;2015-01-30 00:00:00
279;35;18;7;1;2014-11-30 00:00:00;2015-01-30 00:00:00
280;35;18;8;1;2014-11-30 00:00:00;2015-01-30 00:00:00
281;36;18;1;100;2014-11-30 00:00:00;2015-01-30 00:00:00
282;36;18;2;50;2014-11-30 00:00:00;2015-01-30 00:00:00
283;36;18;3;50;2014-11-30 00:00:00;2015-01-30 00:00:00
284;36;18;4;50;2014-11-30 00:00:00;2015-01-30 00:00:00
